"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"05.04.","14:30","Arena Sport 7","Košarka","Yalovaspor - Galatasaray","TURSKA LIGA"
"05.04.","15:00","Arena Sport 1","Fudbal","Monza - Como","ITALIJANSKA LIGA"
"05.04.","15:00","Arena Sport 9","Odbojka","Finale","TURSKI KUP Ž"
"05.04.","15:30","Arena Sport 2","Fudbal","Leipzig - Hoffenheim","NEMAČKA LIGA"
"05.04.","15:30","Arena Sport 4","Fudbal","Heidenheim - Leverkusen","NEMAČKA LIGA"
"05.04.","15:30","Arena Sport 5","Fudbal","Freiburg - Dortmund","NEMAČKA LIGA"
"05.04.","15:30","Arena Sport 6","Fudbal","Mainz  - Holstein Kiel","NEMAČKA LIGA"
"05.04.","15:30","Arena Sport 1x2","Fudbal","Multiprenos","NEMAČKA LIGA"
"05.04.","16:00","Arena 1 Premium","Fudbal","West Ham - Bournemouth","ENGLESKA LIGA"
"05.04.","16:00","Arena 2 Premium","Fudbal","Crystal Palace - Brighton","ENGLESKA LIGA"
"05.04.","16:00","Arena Sport 3","Fudbal","Ipswich - Wolverhampton","ENGLESKA LIGA"
"05.04.","16:00","Arena Sport 8","Fudbal","Oxford Utd -  Sheffield Utd","CHAMPIONSHIP"
"05.04.","16:15","Arena 3 Premium","Fudbal","Real Madrid - Valencia","ŠPANSKA LIGA"
"05.04.","16:30","Arena Sport 7","Fudbal","AZ Alkmaar - Feyenoord","HOLANDSKA LIGA"
"05.04.","16:30","Arena Sport 10","Fudbal","Lokomotiv - Zenit","RUSKA LIGA"
"05.04.","17:00","Arena Sport 1","Fudbal","PSG - Angers","FRANCUSKA LIGA"
"05.04.","17:15","Arena Sport 9","Rvanje","DRŽAVNO PRVENSTVO SRBIJE U20",""
"05.04.","17:30","Arena Sport 2","Fudbal","Tekstilac - Spartak","MOZZARTBET SUPERLIGA SRBIJE"
"05.04.","17:30","Arena Sport 6","Fudbal","Slask - Motor","POLJSKA LIGA"
"05.04.","18:00","Arena 2 Premium","Fudbal","Parma - Inter","ITALIJANSKA LIGA"
"05.04.","18:00","Arena Sport 4","Košarka","SC Derby - Buducnost","ABA LIGA"
"05.04.","18:00","Arena Sport 8","Basket 3x3","Beograd","BG League"
"05.04.","18:00","Arena Sport 1x2","Košarka","Kraljevo - Mega","KLS Ž"
"05.04.","18:30","Arena 1 Premium","Fudbal","Aston Villa - Nottingham Forest","ENGLESKA LIGA"
"05.04.","18:30","Arena 3 Premium","Fudbal","Werder - Eintracht Frankfurt","NEMAČKA LIGA"
"05.04.","18:30","Arena Sport 3","Fudbal","Mallorca - Celta","ŠPANSKA LIGA"
"05.04.","18:30","Arena Sport 10","Košarka","Mladost SP - Metalac","KLS"
"05.04.","18:45","Arena Sport 5","Fudbal","Krasnodar - Akron","RUSKA LIGA"
"05.04.","19:00","Arena Sport 1","Fudbal","Brest - Monaco","FRANCUSKA LIGA"
"05.04.","19:30","Arena Sport 2","Košarka","Bursaspor - Besiktas","TURSKA LIGA"
"05.04.","20:00","Arena Sport 4","Košarka","Borac - Mega MIS","ABA LIGA"
"05.04.","20:00","Arena Sport 6","Rukomet","Kiel - Gummersbach","BUNDESLIGA"
"05.04.","20:00","Arena Sport 7","Fudbal","Groningen - PSV","HOLANDSKA LIGA"
"05.04.","20:00","Arena Sport 9","Košarka","Trentino - Scafati","ITALIJANSKA LIGA"
"05.04.","20:30","Arena Sport 10","Košarka","Spd Radnički - Vršac","KLS"
"05.04.","20:45","Arena 2 Premium","Fudbal","Milan - Fiorentina","ITALIJANSKA LIGA"
"05.04.","20:45","Arena Sport 3","Fudbal","Gent - Union SG","BELGIJSKA LIGA"
"05.04.","21:00","Arena 1 Premium","Fudbal","Barcelona - Betis","ŠPANSKA LIGA"
"05.04.","21:00","Arena 3 Premium","Košarka","Atlanta - New York","NBA"
"05.04.","21:05","Arena Sport 1","Fudbal","Lyon - Lille","FRANCUSKA LIGA"
"05.04.","22:00","Arena Sport 2","Hokej","Los Angeles Kings - Edmonton Oilers","NHL"
"06.04.","00:09","Arena 3 Premium","Košarka","Auburn - Florida, polufinale","NCAA"
"06.04.","01:00","Arena 1 Premium","Košarka","Detroit - Memphis","NBA"
"06.04.","01:30","Arena 2 Premium","Fudbal","Sarmiento - River Plate","ARGENTINSKA LIGA"
"06.04.","02:49","Arena 3 Premium","Košarka","Duke - Houston, poluifnale","NCAA"
"06.04.","07:00","Arena 2 Premium","Moto Sport","Japan: Race","FORMULA 1"
"06.04.","08:00","Arena 1 Premium","Atletika","Comtrade Beogradski maraton","MARATON"
"06.04.","12:15","Arena Sport 4","Fudbal","Jagiellonia - Piast","POLJSKA LIGA"
"06.04.","12:30","Arena Sport 1","Fudbal","Lecce - Venezia","ITALIJANSKA LIGA"
"06.04.","13:00","Arena 2 Premium","Fudbal","St Johnstone - Celtic","ŠKOTSKA LIGA"
"06.04.","13:00","Arena Sport 3","Fudbal","Dinamo Makhachkala - Khimki","RUSKA LIGA"
"06.04.","13:00","Arena Sport 5","Tenis","Bukurešt - Finale","ATP250"
"06.04.","13:30","Arena Sport 2","Fudbal","Antwerp - Club Brugge","BELGIJSKA LIGA"
"06.04.","14:00","Arena 3 Premium","Fudbal","Las Palmas - Real Sociedad","ŠPANSKA LIGA"
"06.04.","14:15","Arena Sport 8","Košarka","Olympiacos - Panionios","GRČKA LIGA"
"06.04.","15:00","Arena 1 Premium","Fudbal","Radnički 1923 - Partizan","MOZZARTBET SUPERLIGA SRBIJE"
"06.04.","15:00","Arena 2 Premium","Fudbal","Fulham - Liverpool","ENGLESKA LIGA"
"06.04.","15:00","Arena Sport 1","Fudbal","Brentford - Chelsea","ENGLESKA LIGA"
"06.04.","15:00","Arena Sport 3","Fudbal","Tottenham - Southampton","ENGLESKA LIGA"
"06.04.","15:00","Arena Sport 4","Fudbal","AP Brera Strumica - Vardar","MAKEDONSKA LIGA"
"06.04.","15:00","Arena Sport 7","Fudbal","Torino - Verona","ITALIJANSKA LIGA"
"06.04.","15:00","Arena Sport 9","Fudbal","Empoli - Cagliari","ITALIJANSKA LIGA"
"06.04.","15:00","Arena Sport 1x2","Fudbal","Lens - St Etienne","FRANCUSKA LIGA"
"06.04.","15:30","Arena Sport 2","Fudbal","St Pauli - Borussia (M)","NEMAČKA LIGA"
"06.04.","15:30","Arena Sport 6","Fudbal","Rostov - Spartak","RUSKA LIGA"
"06.04.","16:00","Arena Sport 5","Tenis","Marrakech - Finale","ATP250"
"06.04.","16:00","Arena Sport 10","Košarka","Dubai - Zadar","ABA LIGA"
"06.04.","16:15","Arena 3 Premium","Fudbal","Sevilla - Atletico","ŠPANSKA LIGA"
"06.04.","16:45","Arena Sport 8","Fudbal","Ajax - NAC Breda","HOLANDSKA LIGA"
"06.04.","17:00","Arena 1 Premium","Fudbal","Crvena Zvezda - OFK Beograd","MOZZARTBET SUPERLIGA SRBIJE"
"06.04.","17:00","Arena Sport 4","Košarka","Krka - Split","ABA LIGA"
"06.04.","17:15","Arena Sport 7","Fudbal","Reims - Strasbourg","FRANCUSKA LIGA"
"06.04.","17:15","Arena Sport 1x2","Fudbal","Rennes - Auxerre","FRANCUSKA LIGA"
"06.04.","17:30","Arena 2 Premium","Fudbal","Manchester United - Manchester City","ENGLESKA LIGA"
"06.04.","17:30","Arena Sport 3","Fudbal","Union Berlin - Wolfsburg","NEMAČKA LIGA"
"06.04.","18:00","Arena Sport 1","Fudbal","Atalanta - Lazio","ITALIJANSKA LIGA"
"06.04.","18:00","Arena Sport 6","Fudbal","Fenerbahce - Trabzonspor","TURSKA LIGA"
"06.04.","18:00","Arena Sport 9","Tenis","Tenis: WTA 500: Charleston - Finale","WTA 500"
"06.04.","18:30","Arena 3 Premium","Košarka","Barcelona - Real Madrid","ŠPANSKA LIGA"
"06.04.","18:30","Arena Sport 2","Fudbal","CSKA - DInamo Moscow","RUSKA LIGA"
"06.04.","18:30","Arena Sport 5","Fudbal","Valladolid - Getafe","ŠPANSKA LIGA"
"06.04.","19:00","Arena Sport 4","Košarka","Reggio Emilia - Armani","ITALIJANSKA LIGA"
"06.04.","19:00","Arena Sport 8","Odbojka","Polufinale 1","SUPERLIGA (Ž)"
"06.04.","19:15","Arena Sport 1x2","Basket 3x3","Beograd","BG League"
"06.04.","19:30","Arena 1 Premium","Košarka","Partizan - Igokea","ABA LIGA"
"06.04.","19:30","Arena 2 Premium","Košarka","Spartak - Cedevita Olimpija","ABA LIGA"
"06.04.","19:30","Arena Sport 7","Fudbal","Jedinstvo - Napredak","MOZZARTBET SUPERLIGA SRBIJE"
"06.04.","20:00","Arena Sport 6","Tenis","Hjuston - Finale","ATP250"
"06.04.","20:30","Arena Sport 5","Fudbal","Panathinaikos - AEK","GRČKA LIGA"
"06.04.","20:45","Arena 3 Premium","Fudbal","Roma - Juventus","ITALIJANSKA LIGA"
"06.04.","20:45","Arena Sport 2","Fudbal","Marseille - Toulouse","FRANCUSKA LIGA"
"06.04.","21:00","Arena Sport 1","Fudbal","Villarreal - Athletic","ŠPANSKA LIGA"
"06.04.","21:00","Arena Sport 4","Fudbal","Deportivo - Cadiz","ŠPANSKA 2. LIGA"
"06.04.","21:30","Arena 1 Premium","Košarka","Oklahoma - LA Lakers","NBA"
"06.04.","21:30","Arena 2 Premium","Fudbal","Porto - Benfica","PORTUGALSKA LIGA"
"06.04.","23:00","Arena 3 Premium","Fudbal","Boca Juniors - Barracas Central","ARGENTINSKA LIGA"
"07.04.","02:00","Arena 1 Premium","Košarka","Denver - Indiana","NBA"
"07.04.","11:00","Arena 3 Premium","Tenis","Monte Carlo, Day 1","ATP1000"
"07.04.","18:00","Arena 1 Premium","Košarka","U Obruču",""
"07.04.","18:00","Arena 2 Premium","Fudbal","Multiprenos","MOZZARTBET SUPERLIGA"
"07.04.","18:00","Arena Sport 1","Fudbal","Mladost - Vojvodina","MOZZARTBET SUPERLIGA SRBIJE"
"07.04.","18:00","Arena Sport 2","Košarka","Efes - Tofas","TURSKA LIGA"
"07.04.","18:00","Arena Sport 3","Fudbal","TSC - Železničar","MOZZARTBET SUPERLIGA SRBIJE"
"07.04.","18:00","Arena Sport 5","Fudbal","Čukarički - IMT","MOZZARTBET SUPERLIGA SRBIJE"
"07.04.","18:00","Arena Sport 6","Fudbal","Novi Pazar - Radnički","MOZZARTBET SUPERLIGA SRBIJE"
"07.04.","19:00","Arena 1 Premium","Košarka","Cibona - Crvena Zvezda","ABA LIGA"
"07.04.","19:00","Arena Sport 4","Fudbal","Kasimpasa - Besiktas","TURSKA LIGA"
"07.04.","19:00","Arena Sport 7","Fudbal","Puszcza - Rakow","POLJSKA LIGA"
"07.04.","19:00","Arena Sport 9","Odbojka","Polufinale 1","SUPERLIGA"
"07.04.","19:00","Arena Sport 10","Košarka","Cibona - Crvena Zvezda","ABA LIGA"
"07.04.","19:00","Arena Sport 1x2","Fudbal","Brondby - AGF","DANSKA LIGA"
"07.04.","19:30","Arena Sport 8","Fudbal","CFR - U Craiova","RUMUNSKA LIGA"
"07.04.","20:00","Arena Sport 2","Košarka","Treviso - Virtus","ITALIJANSKA LIGA"
"07.04.","20:30","Arena Sport 3","Fudbal","Elche - Ferrol","ŠPANSKA 2. LIGA"
"07.04.","20:45","Arena 2 Premium","Fudbal","Bologna - Napoli","ITALIJANSKA LIGA"
"07.04.","20:45","Arena Sport 5","Fudbal","Dunkerque - Guingamp","FRANCUSKA 2. LIGA"
"07.04.","21:00","Arena 1 Premium","Fudbal","Leicester - Newcastle","ENGLESKA LIGA"
"07.04.","21:00","Arena 3 Premium","Fudbal","Leganes - Osasuna","ŠPANSKA LIGA"
"07.04.","21:45","Arena Sport 1","Fudbal","Sporting - Braga","PORTUGALSKA LIGA"
"08.04.","01:00","Arena 2 Premium","Košarka","Detroit - Sacramento","NBA"
"08.04.","02:45","Arena 1 Premium","Košarka","Finale","NCAA"
"08.04.","10:00","Arena 1 Premium","Mali fudbal","Novi Beograd","ARENINA LIGA ŠAMPIONA"
"08.04.","11:00","Arena 3 Premium","Tenis","Monte Carlo, Day 2","ATP1000"
"08.04.","16:00","Arena Sport 1","Košarka","Mega Superbet - Cibona","ABA U19"
"08.04.","16:00","Arena Sport 2","Fudbal","Srbija - Severna Makedonija","TURNIR ,,MILJAN MILJANIĆ"""
"08.04.","16:30","Arena 1 Premium","Fudbal","Pregled 31. kola","ENGLESKA LIGA"
"08.04.","19:00","Arena Sport 1","Košarka","FMP Soccerbet - Igokea m:tel","ABA U19"
"08.04.","19:30","Arena 3 Premium","Košarka","Hapoel Tel-Aviv - Gran Canaria, finale G1","EVROKUP"
"08.04.","20:00","Arena Sport 4","Košarka","Ulm - Bayern","NEMAČKA LIGA"
"08.04.","20:30","Arena 1 Premium","Fudbal","UCL STUDIO","LIGA ŠAMPIONA"
"08.04.","21:00","Arena 1 Premium","Fudbal","Arsenal - Real Madrid","UEFA LIGA ŠAMPIONA"
"08.04.","21:00","Arena 2 Premium","Fudbal","Bayern - Inter","UEFA LIGA ŠAMPIONA"
"08.04.","21:00","Arena Sport 1","Fudbal","Middlesbrough - Leeds Utd","CHAMPIONSHIP"
"08.04.","21:00","Arena Sport 2","Fudbal","Belorusija - Srbija","UEFA LIGA NACIJA Ž"
"08.04.","21:00","Arena Sport 3","Fudbal","Esperance - Mamelodi","CAF LIGA ŠAMPIONA"
"08.04.","22:10","Arena Sport 5","Bejzbol","Cleveland Guardians - Chicago White Sox","Major League Baseball"
"08.04.","23:00","Arena 1 Premium","Fudbal","UCL STUDIO","LIGA ŠAMPIONA"
"09.04.","01:30","Arena 1 Premium","Košarka","New York - Boston","NBA"
"09.04.","02:30","Arena 3 Premium","Fudbal","River Plate - Barcelona","COPA LIBERTADORES"
"09.04.","10:00","Arena 1 Premium","Mali fudbal","Novi Beograd","ARENINA LIGA ŠAMPIONA"
"09.04.","11:00","Arena 3 Premium","Tenis","Monte Carlo, Day 3","ATP1000"
"09.04.","12:30","Arena Sport 1","Odbojka","Galatasaray - Fenerbahce, polufinale1","TURSKA LIGA Ž"
"09.04.","15:00","Arena Sport 1","Odbojka","Eczacibasi - Vakifbank, polufinale1","TURSKA LIGA Ž"
"09.04.","15:00","Arena Sport 2","Košarka","Mec za 3.mesto","ABA U19"
"09.04.","17:30","Arena Sport 4","Odbojka","Ziraat - Rzeszow, finale 2","CEV CUP"
"09.04.","18:00","Arena Sport 2","Košarka","FINALE","ABA U19"
"09.04.","18:00","Arena Sport 5","Fudbal","Orlando Pirates - MC Alger","CAF LIGA ŠAMPIONA"
"09.04.","18:30","Arena Sport 1","Košarka","AEK - Nanterre","FIBA LIGA ŠAMPIONA"
"09.04.","18:30","Arena Sport 3","Košarka","Nymburg - Galatasaray","FIBA LIGA ŠAMPIONA"
"09.04.","19:00","Arena 2 Premium","Košarka","CSKA - Pari NN","VTB LIGA"
"09.04.","19:00","Arena Sport 6","Odbojka","Polufinale 2","SUPERLIGA (Ž)"
"09.04.","20:00","Arena 1 Premium","Fudbal","UCL STUDIO",""
"09.04.","20:00","Arena Sport 4","Košarka","Unicaja - Reggiana","FIBA LIGA ŠAMPIONA"
"09.04.","20:30","Arena Sport 3","Košarka","Zlatibor - Ilirija, G1","ABA2 LIGA"
"09.04.","21:00","Arena 1 Premium","Fudbal","Barcelona - Dortmund","UEFA LIGA ŠAMPIONA"
"09.04.","21:00","Arena 2 Premium","Fudbal","PSG - Aston Villa","UEFA LIGA ŠAMPIONA"
"09.04.","21:00","Arena 3 Premium","Fudbal","Coventry - Portsmouth","CHAMPIONSHIP"
"09.04.","21:45","Arena Sport 1","Košarka","Tenerife - Tortona","FIBA LIGA ŠAMPIONA"
"09.04.","21:45","Arena Sport 2","Fudbal","Tirsense - Benfica","PORTUGALSKI KUP"
"09.04.","23:00","Arena 1 Premium","Fudbal","UCL STUDIO",""
