"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"16.08.","17:00","Arena Sport 2","Fudbal","Hartberg - Salzburg","AUSTRIJSKA LIGA"
"16.08.","17:00","Arena Sport 1x2","Fudbal","Lens - Lyon","FRANCUSKA LIGA"
"16.08.","18:00","Arena 3 Premium","Fudbal","Cottbus - Hannover","NEMAČKI KUP"
"16.08.","18:30","Arena 1 Premium","Fudbal","Wolverhampton - Manchester City","ENGLESKA LIGA"
"16.08.","18:30","Arena 5 Premium","Fudbal","Como - Sudtirol","ITALIJANSKI KUP"
"16.08.","18:45","Arena Sport 5","Fudbal","Excelsior - Feyenoord","HOLANDSKA LIGA"
"16.08.","18:45","Arena Sport 8","Fudbal","Rangers - Alloa Athletic","ŠKOTSKI LIGA KUP"
"16.08.","19:00","Arena 4 Premium","Fudbal","Monaco - Le Havre","FRANCUSKA LIGA"
"16.08.","19:00","Arena Sport 3","Fudbal","Novi Pazar - Radnik","MOZZARTBET SUPERLIGA"
"16.08.","19:30","Arena 2 Premium","Fudbal","Mallorca - Barcelona","ŠPANSKA LIGA"
"16.08.","19:30","Arena Sport 2","Fudbal","Akhmat - Krylya Sovetov","RUSKA LIGA"
"16.08.","19:30","Arena Sport 6","Fudbal","Ried - Sturm","AUSTRIJSKA LIGA"
"16.08.","20:00","Arena 3 Premium","Fudbal","Vojvodina - Javor","MOZZARTBET SUPERLIGA"
"16.08.","20:00","Arena Sport 10","Fudbal","Vojvodina - Javor","MOZZARTBET SUPERLIGA"
"16.08.","20:15","Arena Sport 7","Fudbal","Lech - Korona","POLJSKA LIGA"
"16.08.","20:30","Arena 1 Premium","Fudbal","Stuttgart - Bayern","NEMAČKI SUPERKUP"
"16.08.","20:30","Arena 5 Premium","Fudbal","Goztepe - Fenerbahce","TURSKA LIGA"
"16.08.","21:00","Arena Tenis","Tenis","Cincinnati - ATP polufinale 1","Masters - Cincinnati"
"16.08.","21:00","Arena Sport 5","Bejzbol","Toronto Blue Jays - Texas Rangers","Major League Baseball"
"16.08.","21:00","Arena Sport 8","Fudbal","Rijeka - Dinamo","HRVATSKA LIGA"
"16.08.","21:05","Arena 4 Premium","Fudbal","Nice - Toulouse","FRANCUSKA LIGA"
"16.08.","21:15","Arena Sport 3","Fudbal","Cremonese - Palermo","ITALIJANSKI KUP"
"16.08.","21:30","Arena 2 Premium","Fudbal","Valencia - Real Sociedad","ŠPANSKA LIGA"
"16.08.","21:30","Arena Sport 2","Fudbal","Estrela - Benfica","PORTUGALSKA LIGA"
"16.08.","21:30","Arena Sport 1x2","Fudbal","Alaves - Levante","ŠPANSKA LIGA"
"17.08.","00:00","Arena Tenis","Tenis","Cincinnati - ATP polufinale 2","Masters - Cincinnati"
"17.08.","01:30","Arena 1 Premium","Fudbal","Velez - Independiente","ARGENTINSKA LIGA"
"17.08.","01:30","Adrenalin","Moto Sport","Richmond 400","NASCAR CUP SERIES"
"17.08.","11:00","Adrenalin","Moto Sport","Austrija: Trka","MOTO 3"
"17.08.","12:15","Arena 4 Premium","Fudbal","G.A. Eagles - Ajax","HOLANDSKA LIGA"
"17.08.","12:15","Adrenalin","Moto Sport","Austrija: Trka","MOTO 2"
"17.08.","12:30","Arena 1 Premium","Fudbal","Akron - Orenburg","RUSKA LIGA"
"17.08.","13:00","Arena 2 Premium","Fudbal","Ipswich - Southampton","CHAMPIONSHIP"
"17.08.","13:00","Arena 5 Premium","Fudbal","Engers - Eintracht Frankfurt","NEMAČKI KUP"
"17.08.","14:00","Arena 3 Premium","Moto Sport","Austrija: Trka","MOTO GP"
"17.08.","14:00","Arena Sport 2","Fudbal","Goteborg - AIK","ŠVEDSKA LIGA"
"17.08.","14:00","Arena Sport 3","Fudbal","Vejle - Midtjylland","DANSKA LIGA"
"17.08.","14:00","Adrenalin","Moto Sport","Austrija: Trka","MOTO GP"
"17.08.","14:30","Arena 4 Premium","Fudbal","Twente - PSV","HOLANDSKA LIGA"
"17.08.","14:30","Arena Sport 5","Fudbal","Tromso - Brann","NORVEŠKA LIGA"
"17.08.","14:45","Arena Sport 1","Fudbal","Rubin - Rostov","RUSKA LIGA"
"17.08.","15:00","Arena 1 Premium","Fudbal","Chelsea - Crystal Palace","ENGLESKA LIGA"
"17.08.","15:00","Arena 2 Premium","Fudbal","Nottingham Forest - Brentford","ENGLESKA LIGA"
"17.08.","15:00","Arena 5 Premium","Fudbal","Brest - Lille","FRANCUSKA LIGA"
"17.08.","15:30","Arena 3 Premium","Fudbal","Lokomotive Leipzig - Schalke","NEMAČKI KUP"
"17.08.","17:00","Arena 2 Premium","Fudbal","Celta - Getafe","ŠPANSKA LIGA"
"17.08.","17:00","Arena Sport 1","Fudbal","Dinamo - CSKA","RUSKA LIGA"
"17.08.","17:00","Arena Sport 4","Fudbal","LASK - Austria","AUSTRIJSKA LIGA"
"17.08.","17:15","Arena 4 Premium","Fudbal","Angers - Paris","FRANCUSKA LIGA"
"17.08.","17:15","Arena 5 Premium","Fudbal","Metz - Strasbourg","FRANCUSKA LIGA"
"17.08.","17:15","Arena Sport 2","Fudbal","Auxerre - Lorient","FRANCUSKA LIGA"
"17.08.","17:30","Arena 1 Premium","Fudbal","Manchester United - Arsenal","ENGLESKA LIGA"
"17.08.","18:00","Arena 3 Premium","Fudbal","Hallescher - Augsburg","NEMAČKI KUP"
"17.08.","18:00","Arena Sport 8","Fudbal","Randers - Brondby","DANSKA LIGA"
"17.08.","18:30","Arena Sport 3","Fudbal","Parma - Pescara","ITALIJANSKI KUP"
"17.08.","19:00","Arena 2 Premium","Fudbal","TSC - OFK Beograd","MOZZARTBET SUPERLIGA"
"17.08.","19:00","Arena Tenis","Tenis","Cincinnati - WTA polufinale 1","Masters - Cincinnati"
"17.08.","19:00","Arena Sport 1","Fudbal","Radnički 1923 - Napredak","MOZZARTBET SUPERLIGA"
"17.08.","19:30","Arena 1 Premium","Fudbal","Athletic - Sevilla","ŠPANSKA LIGA"
"17.08.","19:30","Arena 4 Premium","Fudbal","Železničar - Radnički Niš","MOZZARTBET SUPERLIGA"
"17.08.","19:30","Arena 5 Premium","Fudbal","Krasnodar - Sochi","RUSKA LIGA"
"17.08.","19:30","Arena Sport 10","Fudbal","Železničar - Radnički Niš","MOZZARTBET SUPERLIGA"
"17.08.","20:30","Arena Sport 3","Fudbal","Besiktas - Eyupspor","TURSKA LIGA"
"17.08.","20:45","Arena 3 Premium","Fudbal","Nantes - PSG","FRANCUSKA LIGA"
"17.08.","21:00","Arena Tenis","Tenis","Cincinnati - WTA polufinale 2","Masters - Cincinnati"
"17.08.","21:00","Arena Sport 1","Basket 3x3","BIG 3 - Celebrity Game/Plej-of","BIG3"
"17.08.","21:15","Arena 2 Premium","Fudbal","Milan - Bari","ITALIJANSKI KUP"
"17.08.","21:30","Arena 1 Premium","Fudbal","Espanyol - Atletico","ŠPANSKA LIGA"
"17.08.","21:30","Arena 4 Premium","Fudbal","Sporting - Arouca","PORTUGALSKA LIGA"
"17.08.","21:30","Arena Sport 5","Mali fudbal","Finale","TURNIR MURINO"
"17.08.","23:30","Arena 4 Premium","Fudbal","River Plate - Godoy Cruz","ARGENTINSKA LIGA"
"18.08.","00:00","Arena Tenis","Tenis","Cincinnati - ATP Dubl finale","Masters - Cincinnati"
"18.08.","01:30","Arena 2 Premium","Fudbal","Botafogo - Palmeiras","BRAZILSKA LIGA"
"18.08.","01:30","Arena 4 Premium","Fudbal","Independiente Rivadavia - Boca Juniors","ARGENTINSKA LIGA"
"18.08.","02:00","Arena 1 Premium","Američki fudbal","Chicago Bears - Buffalo Bills","NFL"
"18.08.","02:00","Arena Tenis","Tenis","Cincinnati - WTA Dubl finale","Masters - Cincinnati"
"18.08.","18:00","Arena 3 Premium","Fudbal","Dresden - Mainz","NEMAČKI KUP"
"18.08.","18:30","Arena 4 Premium","Fudbal","Spezia - Sampdoria","ITALIJANSKI KUP"
"18.08.","19:00","Arena 1 Premium","Fudbal","Partizan - IMT","MOZZARTBET SUPERLIGA"
"18.08.","19:00","Arena 2 Premium","Fudbal","Nizhny Novgorod - Dynamo Makhachkala","RUSKA LIGA"
"18.08.","19:00","Arena 5 Premium","Fudbal","Sporting - Cordoba","ŠPANSKA 2. LIGA"
"18.08.","20:30","Arena 3 Premium","Fudbal","Kaspimpasa - Trabzonspor","TURSKA LIGA"
"18.08.","20:45","Arena 4 Premium","Fudbal","Essen - Borussia (D)","NEMAČKI KUP"
"18.08.","20:45","Arena Sport 1","Fudbal","Le Mans - Montpellier","FRANCUSKA 2. LIGA"
"18.08.","21:00","Arena 1 Premium","Fudbal","Leeds - Everton","ENGLESKA LIGA"
"18.08.","21:00","Arena 2 Premium","Fudbal","Elche - Betis","ŠPANSKA LIGA"
"18.08.","21:00","Arena Tenis","Tenis","Cincinnati - ATP finale","Masters - Cincinnati"
"18.08.","21:15","Arena 5 Premium","Fudbal","Gil Vicente - Porto","PORTUGALSKA LIGA"
"18.08.","21:15","Arena Sport 2","Fudbal","Torino - Modena","ITALIJANSKI KUP"
"18.08.","23:59","Arena Tenis","Tenis","Cincinnati - WTA finale","Masters - Cincinnati"
"19.08.","02:00","Arena 1 Premium","Američki fudbal","Washington Commanders - Cincinnati Bengals","NFL"
"19.08.","21:00","Arena 1 Premium","Fudbal","Crvena zvezda - Pafos","UEFA LIGA ŠAMPIONA - Kvalifikacije"
"19.08.","21:00","Arena 2 Premium","Fudbal","Real Madrid - Osasuna","ŠPANSKA LIGA"
"19.08.","21:00","Arena 3 Premium","Fudbal","Rangers - Club Brugge","UEFA LIGA ŠAMPIONA - Kvalifikacije"
"19.08.","21:00","Arena 4 Premium","Fudbal","Ferencvaros - Qarabag","UEFA LIGA ŠAMPIONA - Kvalifikacije"
"19.08.","21:00","Arena 5 Premium","Fudbal","Walsall - Grimsby","LEAGUE TWO"
"20.08.","00:00","Arena 1 Premium","Fudbal","Velez - Fortaleza","COPA LIBERTADORES"
"20.08.","00:00","Arena 2 Premium","Fudbal","Huracan - Once Caldas","COPA SUDAMERICANA"
"20.08.","02:30","Arena 1 Premium","Fudbal","Sao Paulo - Atletico Nacional","COPA LIBERTADORES"
"20.08.","02:30","Arena 2 Premium","Fudbal","Fluminense - Améeica de Cali","COPA SUDAMERICANA"
"20.08.","19:10","Arena 5 Premium","Bejzbol","Detroit Tigers -  Houston Astros","Major League Baseball"
"20.08.","20:00","Arena Sport 2","Atletika","Lozana","DIJAMANTSKA LIGA"
"20.08.","21:00","Arena 1 Premium","Fudbal","Fenerbahce - Benfica","UEFA LIGA ŠAMPIONA - Kvalifikacije"
"20.08.","21:00","Arena 2 Premium","Fudbal","Basel - Copenhagen","UEFA LIGA ŠAMPIONA - Kvalifikacije"
"20.08.","21:00","Arena 3 Premium","Fudbal","Celtic - Kairat","UEFA LIGA ŠAMPIONA - Kvalifikacije"
"20.08.","21:00","Arena 4 Premium","Fudbal","Bodo/Glimt - Sturm","UEFA LIGA ŠAMPIONA - Kvalifikacije"
"20.08.","21:00","Arena Sport 1","Fudbal","Bolton - Reading","LEAGUE ONE"
"20.08.","23:00","Arena Tenis","Tenis","Monterrey - Dan 1","WTA 500 - Monterrey"
"21.08.","00:00","Arena 1 Premium","Fudbal","Estudiantes - Cerro Porteno","COPA LIBERTADORES"
"21.08.","00:00","Arena 2 Premium","Fudbal","Cienciano - Bolívar","COPA SUDAMERICANA"
"21.08.","02:30","Arena 1 Premium","Fudbal","Internacional - Flamengo","COPA LIBERTADORES"
"21.08.","02:30","Arena 2 Premium","Fudbal","Independiente - Universidad de Chile","COPA SUDAMERICANA"
"21.08.","03:30","Arena Tenis","Tenis","Monterrey - Dan 1, drugi deo","WTA 500 - Monterrey"
"21.08.","19:00","Arena 2 Premium","Košarka","Letonija - Italija","Prijateljska - Akropolis kup"
"21.08.","19:10","Arena 5 Premium","Bejzbol","Minnesota Twins - Athletics","Major League Baseball"
"21.08.","23:00","Arena Tenis","Tenis","Četvrtfinale 1","WTA 500 - Monterrey"
"22.08.","00:00","Arena 1 Premium","Fudbal","Quito - Botafogo","COPA LIBERTADORES"
"22.08.","00:00","Arena 3 Premium","Fudbal","Godoy Cruz - Atletico Mineiro","COPA SUDAMERICANA"
"22.08.","01:00","Arena Tenis","Tenis","Četvrtfinale 2","WTA 500 - Monterrey"
"22.08.","02:00","Arena 1 Premium","Američki fudbal","New York Giants - New England Patriots","NFL"
"22.08.","02:30","Arena 2 Premium","Fudbal","Palmeiras - Universitario","COPA LIBERTADORES"
"22.08.","02:30","Arena 3 Premium","Fudbal","Lanus - Central Cordoba","COPA SUDAMERICANA"
"22.08.","03:30","Arena Tenis","Tenis","Četvrtfinale 3","WTA 500 - Monterrey"
"22.08.","05:30","Arena Tenis","Tenis","Četvrtfinale 4","WTA 500 - Monterrey"
"22.08.","10:45","Adrenalin","Moto Sport","Mađarska: Slobodan Trening 1","MOTO GP"
"22.08.","11:00","Arena 1 Premium","Odbojka","Portoriko - Francuska","Svetsko prvenstvo (Ž)"
"22.08.","15:00","Adrenalin","Moto Sport","Mađarska: Trening","MOTO GP"
"22.08.","15:30","Arena 1 Premium","Odbojka","Italija - Slovačka","Svetsko prvenstvo (Ž)"
"22.08.","17:00","Arena 5 Premium","Fudbal","Orenburg - Akhmat","RUSKA LIGA"
"22.08.","18:00","Arena Sport 1x2","Fudbal","Radomiak - Bruk-Bet Termalica","POLJSKA LIGA"
"22.08.","18:30","Arena 3 Premium","Fudbal","Elversberg - Kaiserslautern","NEMAČKA 2. LIGA"
"22.08.","19:00","Arena 1 Premium","Fudbal","Javor - Napredak","MOZZARTBET SUPERLIGA"
"22.08.","20:00","Arena Sport 1","Atletika","Brisel","DIJAMANTSKA LIGA"
"22.08.","20:30","Arena 2 Premium","Fudbal","Bayern - Leipzig","NEMAČKA LIGA"
"22.08.","20:30","Arena Sport 1x2","Fudbal","Widzew - Pogon","POLJSKA LIGA"
"22.08.","20:45","Arena 3 Premium","Fudbal","PSG - Angers","FRANCUSKA LIGA"
"22.08.","21:00","Arena 1 Premium","Fudbal","West Ham - Chelsea","ENGLESKA LIGA"
"22.08.","21:00","Arena 5 Premium","Fudbal","Derby  - Bristol","CHAMPIONSHIP"
"22.08.","21:30","Arena 4 Premium","Fudbal","Betis - Alaves","ŠPANSKA LIGA"
"22.08.","22:00","Arena Tenis","Tenis","Polufinale 1","ATP 250 - Winston-Salem"
